genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Classical,Wolfgang Amadeus Mozart,"Requiem, K. 626: I. Introitus. Requiem aeternam",066hlspYzf8X1YvPjDWS9o,22,0.988,0.0629,389800,0.246,0.884,A#,0.166,-16.092,Major,0.0433,70.275,4-Apr,0.0353
Classical,Wolfgang Amadeus Mozart,"Die Entführung aus dem Serail, K. 384, Act I: Hier soll ich dich denn sehen",3sPdY2XmoaWBIi7yMHtk6U,21,0.975,0.297,157267,0.0471,0,C,0.636,-24.989,Major,0.0526,83.325,4-Apr,0.27
Classical,Wolfgang Amadeus Mozart,"Die Entführung aus dem Serail, K. 384, Act III: Welch ein Geschick! Meinetwegen sollst du sterben!",1M8GOSEhGV3DOBS42pTmUE,12,0.971,0.354,438360,0.069,0,A#,0.678,-23.652,Major,0.0803,79.157,4-Apr,0.122
Classical,Wolfgang Amadeus Mozart,"Cassation in G Major, K. 63: I. Marche",29bBbQJPXjoQRAIwVkGrYy,14,0.81,0.363,148027,0.215,0.498,D,0.183,-20.489,Major,0.0528,92.967,4-Apr,0.182
Classical,Wolfgang Amadeus Mozart,"Cassation in G Major, K. 63: III. Andante",3tXesESEMw2eJZVqLgq2Wf,13,0.868,0.233,218693,0.0112,0.113,C,0.0859,-34.415,Major,0.0446,111.388,4-Apr,0.199
Classical,Wolfgang Amadeus Mozart,"Piano Concerto No. 11 in F Major, K. 413: II. Larghetto",5i02RO2Ha58ry5SYXqnLlO,12,0.986,0.214,499893,0.0191,0.711,A#,0.174,-30.879,Major,0.0412,173.681,4-Apr,0.0942
Classical,Wolfgang Amadeus Mozart,"Requiem in D Minor, K. 626: IVb. Offertory No. 2, Hostias et preces (Live)",7LzN8FihYXSQXWIbF7pZUP,12,0.995,0.246,224960,0.19,0.903,G,0.167,-20.788,Minor,0.0338,66.474,4-Apr,0.076
Classical,Wolfgang Amadeus Mozart,Sonata in C major (fragment) - Violin Version,5X2Jrt3JNIaAF2gfijzoPZ,13,0.987,0.268,56000,0.221,0.855,C,0.0799,-11.074,Major,0.0612,179.731,4-Apr,0.44
Classical,Wolfgang Amadeus Mozart,"Die Entführung aus dem Serail, K. 384, Act III: Ich baue ganz auf deine Stärke",6tPk2dd5yFKCaFu3WvWduu,13,0.993,0.285,297267,0.089,1.86E-06,D#,0.144,-24.636,Major,0.0616,75.668,3-Apr,0.17
Classical,Wolfgang Amadeus Mozart,"Die Entführung aus dem Serail, K. 384, Act I: Solche hergelaufne Laffen",7ndQHzaUtvzbvbhAmEUeDq,19,0.951,0.43,282493,0.21,0,F,0.694,-23.328,Major,0.511,93.435,4-Apr,0.455
Classical,Wolfgang Amadeus Mozart,"Requiem in D Minor, K. 626: VII. Agnus Dei (Live)",7eqIlvZlMTQgoDJdpyOZOp,12,0.992,0.137,458773,0.24,0.655,F,0.185,-19.614,Major,0.0405,82.961,4-Apr,0.0898
Classical,Wolfgang Amadeus Mozart,"Requiem in D Minor, K. 626: IIIe. Sequence No. 5, Confutatis maledictis (Live)",7gRc34ApzVfvDgjQgRWEeD,12,0.995,0.156,135467,0.105,0.972,F,0.196,-21.497,Major,0.043,75.604,4-Apr,0.0356
Classical,Wolfgang Amadeus Mozart,"Requiem in D Minor, K. 626: V. Sanctus (Live)",7zK11F08Ksu1bkZxuo8V1R,12,0.989,0.29,90467,0.259,0.851,D,0.48,-17.471,Major,0.0323,60.023,4-Apr,0.442
Classical,Wolfgang Amadeus Mozart,"La clemenza di Tito, K. 621, Act II: Deh per questo istante solo",0fJxVhvlaIEchtN8fPFpoR,0,0.983,0.207,420973,0.112,5.90E-05,A,0.702,-24.744,Major,0.0809,79.836,4-Apr,0.0698
Classical,Wolfgang Amadeus Mozart,"La clemenza di Tito, K. 621, Act I: Vedrai, Tito, vedrai",1Ck2ZCX2Am5elultMgYx5u,0,0.982,0.474,46533,0.187,6.63E-05,D,0.415,-25.721,Major,0.324,98.806,4-Apr,0.145
Classical,Wolfgang Amadeus Mozart,"La clemenza di Tito, K. 621, Act I: Marcia",1p7HnO1lFJjUR7WoWAzhEE,0,0.957,0.535,64853,0.23,0.925,D#,0.3,-16.614,Major,0.0518,113.364,4-Apr,0.432
Classical,Wolfgang Amadeus Mozart,"La clemenza di Tito, K. 621, Act II: Ecco il punto",2WWqgMjPdFVeYGOnHY8Unu,0,0.985,0.364,151547,0.0293,0,G,0.0927,-27.581,Minor,0.0543,79.904,4-Apr,0.0399
Classical,Wolfgang Amadeus Mozart,"Piano Concerto No. 14 in E-Flat Major, K. 449: I. Allegro vivace (Live)",3zSQhe1OlxlhccRfhuNTim,0,0.989,0.332,535467,0.101,0.921,D#,0.1,-21.575,Major,0.0358,135.756,3-Apr,0.221
Classical,Wolfgang Amadeus Mozart,"Im Frühlingsanfang, K. 597",41CwZNCx22YtAaGWza9Y7j,0,0.995,0.441,170147,0.0301,0.000679,D#,0.115,-26.7,Major,0.0781,77.317,4-Apr,0.34
Classical,Wolfgang Amadeus Mozart,?????? - ??????????,4aY1bFAo9Le5Mz1Fi7MlNl,0,0.98,0.298,81333,0.262,0.828,G,0.271,-10.627,Major,0.0445,90.593,3-Apr,0.271
Classical,Wolfgang Amadeus Mozart,Fugue fragment Anh. 41 (375g) - Violin Version,5JMPJlD20qGczQW9VTqW7d,0,0.993,0.294,76000,0.207,0.934,D,0.115,-10.036,Major,0.043,90.071,4-Apr,0.58
Classical,Wolfgang Amadeus Mozart,"Die Zauberflöte, K. 620, Act I: Es lebe Sarastro, Sarastro lebe! (Live)",64FQ3US1wqTpVMT2ysiNlH,0,0.904,0.537,114267,0.175,0,C,0.229,-17.431,Major,0.0872,100.532,4-Apr,0.161
Classical,Wolfgang Amadeus Mozart,"Clarinet Quintet in A Major, K. 581: I. Allegro",6Bz5mKFw6gbIJaz9WLWdGE,0,0.984,0.301,415013,0.0891,0.568,A,0.0885,-18.616,Major,0.0444,120.493,4-Apr,0.22
Classical,Wolfgang Amadeus Mozart,"La clemenza di Tito, K. 621, Act I: Basta, basta, oh miei fidi - Marcia",6Ul3DxkscK9wDM0KbnFPuh,0,0.924,0.575,75120,0.24,0.432,D#,0.119,-17.976,Major,0.0543,117.421,4-Apr,0.499
Classical,Wolfgang Amadeus Mozart,"La clemenza di Tito, K. 621, Act II: Che del ciel, che degli Dei",7EHmWcfVC8XTe7GumVEVhB,0,0.978,0.205,100200,0.297,0.947,G,0.389,-18.297,Major,0.0349,97.754,4-Apr,0.167
